dataset_id,split,asset_id,t,rul_pred,anomaly_score_raw,anomaly_score_smoothed,anomaly_state,decision_label,reason_codes,reason_text,recommended_action_text,theta_rul_used,alpha_high_used,alpha_low_used,policy_version,run_id,persistence_counter,prev_state,new_state,smoothing_params,persistence_params
DS04,test,7,1,82.27702,0.0001735458672131,0.0001735458672131,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,2,80.57443,2.813305144400147e-13,0.00013015940048015763,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,3,80.715004,2.97570507090672e-06,9.83634766278449e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,4,80.75455,1.1050560466685509e-10,7.377263509728485e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,5,79.13665,1.3544720900426911e-14,5.5329476326349815e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,6,76.234665,0.0009554460094145,0.00028035860959838737,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,7,73.8504,0.0008418443078658,0.00042073003416524053,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,8,77.67158,2.6756685977957773e-08,0.0003155542147954249,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,9,73.52889,0.0299008363172319,0.007711874740404544,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,10,70.648,2.76368483653755e-10,0.005783906124395529,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,11,64.819244,1.0967226016234122e-09,0.004337929867477297,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,12,67.77898,3.996503128433915e-11,0.003253447410599231,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,13,75.41969,0.7763714610475183,0.196532950819829,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,14,73.83114,4.3006598282602226e-11,0.1473997131256234,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,15,75.68625,4.530949128678241e-05,0.11056111221703924,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,16,74.409744,8.813771934512714e-11,0.08292083418481386,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,17,68.18803,3.0906359693716463e-09,0.062190626411269385,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,18,66.87801,1.1872092198217388e-10,0.04664296983813227,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,19,63.284973,0.9989960313661556,0.2847312352201381,OFF,Normal Operation,RUL_HIGH|ANOM_OFF|PERSISTENCE_PENDING,RUL > theta ve anomaly_state OFF; rutin operasyon devam. ON için 3 ardışık cycle şartı henüz tamamlanmadı.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,1,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,20,63.0439,4.165713878845345e-06,0.2135494678435733,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,21,61.732685,0.0053560224984995,0.16150110650730484,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,22,63.695766,1.4714718682751204e-05,0.12112950856014931,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,23,65.92057,4.3335700250501936e-08,0.09084714225403705,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,24,63.435177,5.960902882407025e-10,0.06813535683955035,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,25,62.280003,5.107127132308875e-08,0.051101530397480596,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,26,63.451256,0.0519390343871783,0.05131090639490502,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,27,64.10755,7.88064835610669e-10,0.03848317999319498,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,28,63.474697,1.2680023697697607e-10,0.028862385026596292,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,29,62.619083,0.0020793521295221,0.022166626802327744,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,30,59.80621,0.0002959633194438,0.01669896093160676,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,31,60.385647,8.45064795917949e-10,0.012524220909971268,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,32,57.306828,2.334942239556881e-10,0.009393165740852007,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,33,51.194817,3.4861002973229915e-14,0.00704487430564772,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,34,50.819714,2.349491379227686e-09,0.0052836563166086346,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,35,54.51751,5.04284620050921e-06,0.003964002949006604,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,36,53.028923,0.0009930981259186,0.0032212767432346027,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,37,52.767506,5.125291572261048e-07,0.0024160856897152585,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,38,48.696014,7.517070299556393e-10,0.0018120644552132013,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,39,48.499393,0.3532229723909033,0.08966479143913572,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,40,48.907555,3.734982498038164e-05,0.06725793103559688,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
DS04,test,7,41,48.79833,4.899414207670816e-13,0.050443448276820145,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,RUL > theta ve anomaly_state OFF; rutin operasyon devam.,Rutin izleme,30.0,0.24703134528576862,0.22232821075719175,v2,ds-20260309T120020Z-814aa2e321,0,OFF,OFF,"{""method"": ""ema"", ""span"": 7, ""window"": 7}","{""min_cycles_on"": 3}"
